User ID,Age,Gender,Location,Page Views,Time Spent (minutes)
23222,33,Female,AR,79,41.91590180660021
21799,40,Male,UG,40,7.428023997382309
62381,40,Female,GS,72,49.23175232703385
77860,22,Male,HF,63,27.676552314473025
18061,55,Female,UO,29,28.92957557315121
93618,64,Male,VJ,98,24.73874328152702
97498,39,Male,MK,56,26.58328319503485
7119,41,Female,VC,85,59.6589547807896
54819,41,Female,UQ,81,13.762304772165432
21080,19,Male,DJ,11,32.494259246269976
18867,40,Male,ON,70,38.93585670390183
27109,43,Female,AV,85,49.89636977986868
51038,37,Female,NF,66,47.201501463666
76248,25,Male,QE,43,28.538379979428143
95921,37,Male,ZE,1,22.52048875608072
59898,60,Male,RC,27,7.02372624156187
65307,53,Male,MW,86,5.311629008654958
75941,38,Female,IT,91,19.69223923188452
77693,23,Male,RK,8,40.177443273520254
12218,64,Male,MV,66,47.43764958677866
26597,49,Female,JO,46,36.81314335573517
95464,59,Male,JW,17,54.753563381887936
80824,51,Male,LX,58,23.22520178950326
45397,46,Male,GR,55,47.51352289137967
29499,45,Male,DM,36,19.235392254003497
3442,53,Female,PW,25,18.157683823537266
4025,48,Female,HL,55,17.904468512837738
80676,19,Male,AT,73,56.44063833635291
89144,32,Female,UJ,15,4.267893562075402
15273,48,Female,JV,47,42.81706441531415
6401,23,Male,SY,40,50.64810324194733
85590,55,Male,ON,22,43.55290616131464
79487,28,Female,YU,73,35.87005915823264
89731,33,Female,LB,32,11.834548855290985
34297,61,Male,AM,41,52.69327479984938
6405,58,Male,VP,34,35.03115277385678
92366,58,Female,DI,36,25.59172734752722
3769,27,Female,WF,44,35.197911230337695
41667,57,Male,HP,60,39.77383207274105
69920,20,Female,SP,78,48.6969208983104
77558,54,Female,PG,66,24.7881232078759
66105,43,Female,SO,82,7.028335296246056
89092,20,Male,CI,40,46.81283457023854
29698,52,Male,RH,19,25.16961671189293
22519,47,Female,ZZ,56,36.8350795841726
95532,64,Female,YZ,25,25.475205860898463
59602,49,Male,XX,69,13.894554513639871
57167,25,Male,RA,92,7.1192473494306
72889,37,Male,UL,53,41.51846945327812
55717,48,Female,TM,95,48.86905980989162
87599,34,Male,DZ,56,22.059226869164377
17469,30,Female,FP,11,52.88629649350597
67893,62,Male,ZD,31,15.493968532607838
3875,63,Female,WS,51,20.4848963606061
52139,64,Male,IK,36,14.030937108385157
39677,65,Female,TN,59,35.85938190993224
54336,43,Male,CH,17,33.279768507961485
47118,33,Male,IN,1,23.138666942915105
62758,63,Female,RP,56,34.00902475692718
42810,28,Male,EJ,61,10.459497677003752
8033,46,Male,TI,26,1.7316557451095993
35038,22,Male,IC,32,29.96474413310427
49610,55,Female,SH,42,54.94325004888939
45994,62,Female,BJ,25,59.0676952110419
89853,19,Female,ZR,39,52.43743625517503
44517,31,Female,KI,15,12.32278506002078
23170,63,Male,LI,33,58.30587160672663
95706,42,Female,JF,3,56.30188647125063
67812,33,Male,NX,50,23.51712496820684
65640,52,Male,KQ,49,28.071966855814487
18754,58,Female,UT,27,31.36885843938797
57837,59,Male,SJ,62,47.07133530190558
31580,32,Male,HV,52,26.530519030133885
46262,32,Female,RV,30,21.525824289456267
33548,47,Male,HX,22,43.1554697961634
2488,38,Female,ND,43,11.34656297107313
65449,45,Male,UJ,26,13.205050442314986
14362,34,Male,JW,90,34.91708508612142
95212,22,Female,PC,64,23.483232406569854
4538,36,Male,TF,7,38.70178078267855
77690,26,Female,JK,89,5.111546159976985
38079,41,Female,IN,22,57.45462767923129
63815,42,Female,UZ,93,19.06444474308398
52520,44,Female,KX,49,50.00458589909462
14145,52,Male,CG,78,12.727923045187518
17447,42,Male,EN,1,18.837895322400414
4293,30,Male,KY,46,2.158614206291681
49763,28,Male,BC,69,15.053961545006976
8145,32,Male,EO,37,59.9403317274064
16830,64,Female,DH,46,2.7842482325871307
80258,23,Female,TB,79,48.01770592000795
37477,32,Female,XP,21,10.182955238604544
11900,36,Female,WQ,91,12.14826920429112
1439,46,Male,GO,98,42.34595406413114
29489,35,Female,VZ,20,55.33925010873045
62388,35,Male,PU,91,28.458049975963668
33301,18,Female,FJ,33,18.596027374442357
55151,65,Male,FX,64,21.73722247278639
75271,48,Female,TT,20,37.18035294466915
26787,57,Female,RR,4,49.88820173642432
19506,25,Male,JU,82,6.767541069259542
44964,54,Female,KK,95,30.470142150007582
61786,37,Male,WJ,53,58.27503308188098
7652,53,Male,IV,13,1.3449652584185778
46913,39,Male,TY,50,21.8814959277609
29784,42,Female,FE,37,49.71195419839939
86714,59,Male,IE,2,16.625058094376648
99521,56,Female,VL,63,29.61500706272041
34361,44,Male,RN,44,35.82194973270974
70475,46,Female,LQ,1,39.678679733896686
82470,33,Female,VY,61,33.19833719486551
96976,26,Male,FT,54,21.770648040675507
44740,49,Female,CA,85,26.76965637400517
68516,43,Female,XU,98,28.692591323838943
23679,57,Male,KL,39,36.78093143930199
51326,43,Female,ZB,77,3.5803992761508465
8274,41,Female,IU,50,8.834636570971124
13333,37,Male,EG,6,32.15027467609013
69046,57,Male,HD,21,56.84353360000719
68975,45,Male,HJ,63,16.238734336039137
17204,64,Female,FU,69,42.48765418396398
99209,35,Female,HP,31,46.5159058664858
55890,30,Female,NC,77,31.016661222393903
95444,49,Female,FD,11,30.913254893032462
8716,48,Male,DR,84,33.73453389586545
29396,54,Male,EG,98,38.06795023338373
56169,40,Female,TW,8,34.112898460164075
59464,21,Male,GQ,68,35.618671755330496
52938,35,Female,AS,10,27.44045902902643
53683,65,Male,CC,15,56.8601670964772
92662,56,Male,IJ,67,45.50496543268397
47593,53,Female,RF,65,30.908795893772485
37614,43,Male,GL,46,5.023040484996619
59352,27,Male,RL,2,37.38280371834077
91527,38,Female,YH,77,49.82061121830695
71278,64,Male,TC,37,24.83340386015068
33284,62,Male,PV,8,55.32857414563855
66802,23,Female,YJ,77,23.139053291157687
78816,27,Male,MW,91,15.427748210379525
3561,22,Female,OC,73,1.1076175479769448
54905,52,Male,TI,32,42.88954765066588
48544,55,Female,SK,9,11.421716611741775
80733,45,Male,GU,74,47.39718263136988
35615,65,Male,KM,95,44.65141291364242
63492,45,Female,ZN,5,26.60673825946484
71560,50,Female,PT,46,44.99989053344252
41213,19,Male,LT,85,22.058733254443364
35854,57,Female,BV,8,24.397627332452053
21358,49,Female,OP,16,36.35630092424337
42065,31,Female,DN,40,26.09906132199893
77894,32,Male,HT,21,44.28606184629142
64305,61,Male,QU,65,31.25808986552069
7072,35,Male,XK,6,49.38336392079384
88340,36,Female,AY,75,7.355655177606812
77312,42,Male,RN,100,48.62684738654477
34243,23,Female,YC,48,34.04530461126898
46593,42,Female,ZV,53,7.710549767723199
10950,55,Female,BT,31,54.33056587948463
42961,52,Male,IN,29,28.1416008982226
77601,53,Male,LG,42,32.62678192122364
16837,47,Female,YH,48,43.063825625563375
14046,22,Male,SD,87,33.96988806901861
28582,63,Female,CK,83,38.14076477208185
3351,21,Male,TY,15,45.40383608720805
49211,49,Male,PO,99,37.56208406692007
23998,25,Female,NE,29,46.29802998153656
49330,27,Female,IB,53,14.68057197292591
66649,21,Female,MY,76,41.2745483913161
58588,44,Female,KX,86,55.57496584196666
2190,59,Female,NX,43,29.55189439966093
93354,32,Male,NZ,10,23.344460298251526
57008,25,Male,WW,65,31.403390502429144
11729,18,Female,ZJ,48,1.6244834320414117
2360,33,Female,TN,100,39.07470739139096
96264,31,Female,KN,88,32.74333353566558
55870,44,Female,DT,25,11.003512400044425
57545,41,Female,PI,80,13.046314098733752
98736,51,Male,EC,77,29.822471860600807
76739,22,Male,AT,78,47.07120453962174
59375,42,Male,JX,4,15.925130321887892
51243,44,Male,HW,37,20.95714075511978
68880,58,Male,HD,50,49.38517302083823
95347,55,Male,JE,58,54.54623374006721
88479,49,Male,BA,78,57.74911331242099
46517,24,Female,SY,98,51.62652240073626
21890,61,Male,KJ,65,34.86548554870329
15587,35,Female,SG,4,9.59952692594413
51797,48,Male,WD,21,57.50663507356628
1970,31,Male,EJ,29,38.68178016073254
56169,52,Female,WE,49,4.13046144088474
73439,27,Female,PE,3,11.293968174675763
65698,20,Female,LI,60,40.86162549822761
57955,62,Male,RK,14,25.933681938977376
35642,52,Female,TC,4,24.92331770866577
37980,38,Female,KV,84,8.919893428293403
57076,64,Male,AW,5,29.833066169228857
942,29,Female,LM,79,6.466241539194189
10794,45,Female,UN,33,34.006724754362175
3588,21,Male,YA,70,55.89009064640787
29254,23,Male,MK,50,8.378523002973253
65729,29,Female,VX,16,51.89686208925436
33999,62,Female,PP,36,39.47700529358049
62882,56,Male,OT,89,9.434770589798918
77663,32,Male,BN,20,32.97822833673722
5113,32,Female,GM,17,15.213720315855484
42010,42,Male,EV,46,46.27914255252403
67735,36,Female,ZK,25,30.83345716537452
78944,24,Female,RP,63,11.899762046536484
1636,28,Female,GE,52,57.78711809970371
56041,24,Female,JV,19,45.50162452488938
80184,33,Male,RE,47,43.401877407078885
89236,28,Male,NP,33,31.22245159818624
21693,48,Male,JE,61,21.43735918764515
67371,46,Female,PL,74,5.537261605530768
74992,53,Male,YW,42,16.442151986887033
99663,49,Male,YJ,13,30.28930973186932
9803,23,Female,SM,20,6.591652351991671
14333,45,Female,QX,35,4.839757621473549
18600,25,Female,IE,26,41.19851762601777
91147,29,Female,LK,58,46.61428243715494
87231,45,Female,UZ,58,52.49534231047668
5612,50,Male,LA,6,25.546512111134067
93491,26,Female,DR,20,16.487966969472687
99947,26,Female,YD,35,31.66387365951894
55786,31,Female,SD,31,38.68733109702031
81255,56,Female,EA,73,44.90517267273739
45406,35,Male,PM,62,3.711524354435004
53481,35,Male,SP,48,37.00263582916236
70877,18,Female,PU,40,26.263054454854107
20813,20,Male,MC,14,45.133170098076434
88652,18,Female,WO,23,17.74656595076617
49433,20,Male,EX,51,8.255029959769361
35286,38,Female,MO,100,13.279431013812394
91623,53,Female,KJ,25,11.55601126394542
89964,61,Male,LN,12,10.37231638608626
84883,43,Female,JW,7,11.13927346402644
7578,60,Female,MT,4,47.46927375870632
96412,30,Female,IL,26,27.33438806888733
12165,45,Female,IP,6,8.730641671453764
63860,40,Male,SI,35,47.99507158614541
16552,45,Female,MU,15,49.02881090106422
43990,59,Male,DP,85,47.98224762614367
99263,62,Female,VT,3,58.18260968743155
91572,24,Female,CJ,27,22.673626059735003
41429,57,Male,DP,44,25.646736082242235
25904,38,Male,FZ,81,40.02312693270567
52955,36,Female,NL,58,21.786573305717305
20177,63,Male,KD,67,34.69770059108569
84777,24,Female,FF,67,52.243788045910414
27186,36,Female,CV,100,13.763267346137516
68085,23,Female,WI,65,46.27145193969962
19925,31,Male,MF,81,57.29673242630195
98649,57,Male,PN,14,40.3232628096425
22117,59,Female,PD,13,31.184125875470095
52390,18,Female,SL,91,12.862786254753598
92100,23,Male,QW,61,34.892003583047874
29094,49,Male,VK,99,55.75704855516892
45389,33,Male,ZL,31,14.183517936250205
76213,45,Female,IJ,15,16.964067484424504
6264,18,Male,CP,20,52.7003401457816
59259,50,Male,UD,76,45.459686341779694
1700,49,Male,IV,85,59.422049723452815
9667,27,Male,KH,33,56.69463077287206
35633,40,Male,XJ,86,45.599303858406536
30108,25,Female,VC,81,42.27846334887784
74110,27,Male,WY,19,24.54121818612397
17196,38,Female,ZS,67,14.75559027426565
60554,41,Male,OM,80,42.74187762736205
50029,23,Female,TP,92,47.34323123977376
53826,20,Male,BS,6,11.824206049553066
99060,49,Female,ZQ,59,22.826692773190768
10474,63,Male,FF,82,25.13703122691828
3840,33,Female,NJ,81,45.45647191574835
4636,29,Male,XA,4,5.824405055772159
47114,38,Male,YZ,46,3.981199597378503
22810,64,Female,OX,56,34.43235692465477
42247,34,Male,YM,16,31.00764544294474
77939,39,Female,PC,12,4.896198010953162
81906,40,Female,MV,49,47.00127153603901
98264,53,Female,EL,62,3.5440968334052205
70985,55,Male,PT,54,46.611562100660336
66665,22,Female,LB,11,40.86080762697816
3252,41,Male,PD,57,11.63688242031738
1154,53,Female,CQ,13,13.4005721151122
96590,31,Male,LW,31,39.04609304895654
2555,36,Male,SG,95,10.68326985246146
82038,65,Male,WI,33,57.56403824090391
47553,20,Male,UK,19,41.57005228988318
60161,60,Male,WY,31,48.54554819400934
68466,64,Male,LN,79,55.832905022321086
43596,53,Female,EK,30,30.331941489073323
35804,57,Male,GA,91,13.300674994270224
72382,23,Male,JA,26,38.94932122246181
55371,31,Female,DH,81,24.546826993669576
90727,28,Female,YK,29,21.69868103143625
22438,20,Female,GY,24,58.72981980367304
17556,27,Female,UX,89,37.13793733227386
77091,39,Male,EZ,60,38.16857942737346
52206,36,Female,OW,1,51.03310286260916
59661,65,Male,PY,28,42.802819052077126
7932,62,Male,WD,98,50.6599879923242
31530,34,Female,MT,74,51.470001446145965
47655,32,Female,AT,90,36.62502779285354
14864,41,Female,MH,88,5.487506641906881
32745,57,Male,FA,50,21.017542839363827
4237,29,Female,RG,78,19.945726861552423
63746,26,Male,DL,58,28.418476486668933
98421,65,Female,CO,81,20.70498441654839
96471,20,Female,TV,94,17.342856940378866
68041,55,Male,GA,41,38.792353354435
49539,43,Male,JU,91,29.372227085472684
7894,53,Female,IX,95,50.195944383119766
48204,27,Female,BR,5,31.169617384448497
2352,60,Female,KU,81,22.048821203798656
88268,48,Male,GE,40,32.45930221984837
60636,40,Male,XV,50,2.941831589451585
28546,37,Male,IX,29,11.359496320334246
83287,60,Male,NO,18,45.674869096034726
43793,60,Male,AA,96,45.133381834899126
73384,24,Female,DB,98,5.188843377681222
73074,29,Male,LK,78,11.11027281553688
86883,20,Female,IP,35,30.11102801102028
60162,29,Female,ZK,20,16.909733766449726
18876,59,Male,ZS,49,6.711326477701803
75340,65,Male,GC,54,38.68779400205162
32865,40,Female,FT,57,34.95160901296192
39844,48,Female,NG,53,5.640805749526635
80842,33,Male,RV,50,41.8635171166688
94856,61,Female,MJ,3,44.349954746010944
61302,28,Male,HZ,84,28.56589906833151
97820,54,Male,IO,73,10.252191890625882
77405,49,Male,QP,29,23.09394901020435
59395,46,Male,OQ,4,2.5319010126056387
73907,18,Female,MV,17,37.92505679138946
60503,54,Female,LY,25,52.87364592893518
36231,58,Female,TT,13,1.9463843771611664
71648,30,Male,SW,7,38.274573880434914
7801,44,Male,XR,68,2.396998273193947
20266,63,Male,EE,36,53.01600734222669
79180,28,Female,KW,14,44.32928551566272
27951,63,Male,LK,68,45.41490990667317
69583,50,Female,MY,30,27.712824010830023
39138,60,Female,AH,48,16.46859385053018
53404,24,Male,BX,48,21.49475355824474
74521,20,Male,FM,85,8.128600490623693
13299,26,Female,SN,67,14.031633436929086
59032,46,Male,PZ,88,24.0027138458304
8519,27,Female,ZH,95,26.39507036974588
30545,37,Female,UQ,56,42.68491872358631
62143,24,Female,SL,21,58.35608054861569
50869,41,Male,ED,59,14.238277570453588
75296,44,Female,PZ,45,2.751300089352935
73878,34,Male,KK,58,35.922385159639624
29946,48,Female,AP,48,40.95279027799469
84046,46,Male,SP,80,11.652056856704204
70601,51,Male,BW,87,3.316414607332759
42140,37,Female,WW,64,36.25797587163826
22364,64,Male,QJ,100,6.015025526001812
99022,48,Male,PH,50,4.820216300029087
21570,46,Female,MF,61,23.57613114777389
73414,25,Male,LX,95,6.330118600185175
67325,54,Female,,71,15.568414777677402
78517,53,Female,SN,5,26.205690213163003
83864,48,Female,FE,16,5.989875008559173
93955,49,Female,VK,11,48.63291048412551
31306,56,Female,OJ,1,26.45741409706337
41854,23,Female,LM,94,13.670626894074902
40159,46,Female,JI,73,27.660254806661182
16884,18,Female,ZX,49,23.448802214170392
48279,45,Male,LA,5,58.7858376979132
12221,30,Male,VD,37,28.18369071182319
91688,48,Male,DW,72,41.58669075943944
77828,22,Female,YG,36,20.619538364891653
25398,28,Male,KD,41,8.010139690443399
8531,53,Female,AL,53,34.00911799634195
6011,62,Male,ZL,69,44.00457260355243
88404,27,Female,FG,71,1.3316458134658884
51802,45,Male,XD,94,48.83315191500815
8108,65,Female,CS,77,19.293631625505636
51273,21,Female,WH,55,8.176971225678775
84519,47,Female,TT,35,8.093149552151072
37169,34,Male,FI,80,6.995569348161261
56489,58,Male,DX,62,26.075622521117776
9719,54,Male,NO,4,35.5904069171708
76700,53,Female,EV,5,55.61671238313103
64670,64,Male,JG,63,33.92065882375244
9335,20,Female,EN,33,40.9551600584308
49901,53,Male,GJ,40,22.38714805433132
64145,51,Male,IG,69,59.47681095440284
29782,58,Male,NH,63,30.5377609410582
94427,30,Female,NG,23,11.36207702203121
77476,19,Female,VF,58,11.284104299078784
46138,54,Female,NN,70,54.58043449331571
56275,29,Male,QF,79,7.5418754926982015
51735,58,Male,YY,23,41.69762862039158
31142,53,Female,RB,56,40.00814085913817
75607,36,Female,UE,87,43.79408847049425
27112,47,Female,OM,43,18.955516748585374
99902,25,Male,PP,97,48.17102017488697
35598,63,Male,XH,36,52.8313004986907
74711,31,Male,FN,57,19.69640295868067
50789,27,Female,LG,36,50.75463465771234
20225,31,Female,TI,87,30.866950573083024
36274,39,Female,BI,87,53.33123889485466
66844,59,Male,UH,41,50.87606094996444
32842,58,Male,VH,39,36.69216136297552
63631,51,Male,HB,16,58.7589287504366
64652,54,Male,ZV,68,46.94022621991778
57466,61,Female,NW,45,21.38956415170965
83845,30,Male,DA,87,40.520077603459775
1938,34,Female,OE,28,55.638304192545554
35385,25,Male,GE,86,36.63833753911725
39818,30,Male,SG,32,54.21481328918347
13591,20,Male,GU,98,7.88390039758298
73615,29,Male,EE,2,5.60197096911469
65991,20,Male,FM,7,48.02160763141505
64124,23,Female,AQ,31,27.554350396582542
12628,58,Male,YZ,45,15.89700478446783
52972,50,Female,VV,70,14.754818976017264
3448,27,Female,VO,25,17.397153417082095
78598,51,Male,GG,53,29.6577703161742
37267,39,Female,AO,70,9.729618430176211
1754,29,Male,QM,99,53.48978662591928
86101,62,Male,JD,47,8.975816348167463
23381,64,Male,DF,91,14.7512987207961
8234,25,Female,RN,13,5.948421234108619
44821,59,Female,IT,62,24.62223173969428
91176,56,Female,BT,36,37.9344621259222
44120,19,Female,HK,23,13.37608131276311
60627,48,Female,TI,17,29.374831535913675
73661,51,Male,YK,73,31.40548044134416
89218,30,Male,UT,33,4.398629693146837
45551,28,Female,EF,10,26.37788115099308
53203,50,Male,YQ,53,59.36200058365379
40034,49,Male,BX,31,24.839916585517408
90583,46,Male,FG,42,5.968824036366454
52190,20,Female,FD,34,49.4497469399991
97951,23,Male,FY,97,2.290951658665664
77652,30,Female,GD,68,36.95383960474509
54764,60,Male,XE,44,42.67510502187873
81257,30,Male,TP,37,40.367966853060565
70536,63,Female,IK,35,17.09584431555692
8998,37,Male,QW,91,44.72258411700282
93236,44,Female,JR,74,26.05917832940973
93304,62,Female,XA,39,18.87433479421145
8539,38,Male,UK,43,45.31118618184607
74770,32,Male,XR,76,53.207645683628776
69471,41,Male,BA,88,19.93176273027584
42487,24,Female,WU,45,35.96024269950142
8350,57,Female,AO,14,55.50059679822712
7253,58,Female,GU,8,56.78032665504042
75463,28,Female,AN,93,39.7715438346849
21528,28,Female,BN,12,6.886737025033111
17983,24,Female,PZ,73,51.39982338914562
99777,58,Male,XJ,13,22.87809003091909
61238,25,Male,QJ,40,19.961660737035352
92934,26,Female,RI,11,26.50448128700432
82702,35,Female,PL,41,26.648824891198053
41242,62,Female,VZ,52,6.614304285028461
19445,59,Male,KM,47,46.40225956912667
69796,60,Male,YE,8,8.273932705671587
58179,62,Male,MR,66,1.3599094532407574
87619,27,Female,ID,43,16.22151690767874
98085,35,Male,TA,75,31.31276002054284
83878,23,Male,PK,9,1.4571405499167247
20954,30,Female,AW,59,26.74939905575626
80073,39,Female,OX,31,58.669618993071104
88810,57,Female,NK,58,37.75140780200901
21024,36,Male,ST,34,57.27096169790736
69595,23,Female,KS,9,4.772403053701471
72307,53,Male,HZ,91,25.500470884580213
56003,55,Male,KV,72,43.65443364558393
95086,18,Male,PY,61,18.057383287740628
68065,37,Female,CN,24,51.063055669976926
48827,41,Female,YB,80,46.50053528792692
29742,35,Female,JO,24,44.3063230321863
1964,57,Female,WL,3,47.24206190516771
13854,48,Female,LY,67,36.7729004339709
80652,30,Female,DV,60,32.12617850969637
89597,25,Female,YQ,66,47.49412342066921
73765,32,Female,ZK,55,26.52891113666221
14243,36,Female,WA,2,13.104446110332695
17947,58,Male,EL,6,8.26874984694745
54618,23,Female,ZS,70,42.3885044839829
61145,26,Male,GL,31,29.56255049395391
59284,30,Male,DM,20,35.97591089613281
55917,41,Male,BH,44,13.621125853149856
44338,22,Female,PX,84,50.40612996919529
15221,30,Female,NP,57,43.8992179759399
1351,55,Female,QH,11,11.866116456755265
41582,19,Male,HY,74,47.94530750599262
84463,32,Male,HP,93,20.81334529425753
27850,57,Female,FY,50,2.687478659064287
17256,39,Female,KM,54,37.42355573512404
62009,42,Male,WQ,17,24.517484633429337
43107,52,Female,KD,21,16.170162882400337
88972,42,Female,NC,34,23.64570319024908
40524,34,Female,CB,82,54.58874155566632
76558,57,Female,LE,92,30.765430823588066
36395,40,Male,IJ,5,49.227801174070215
96697,63,Female,LW,53,48.8905214463789
1178,21,Female,SO,39,3.525942146241753
35703,25,Male,RY,67,25.802592867129366
56531,40,Male,CJ,65,57.980239357781336
30207,39,Male,JX,17,19.2906326075262
40838,53,Male,FB,52,19.12795084539936
7579,38,Female,NQ,13,41.8389247291691
19107,45,Female,OT,43,35.2725885811661
12087,51,Female,JE,48,19.343578612801128
284,48,Female,NS,69,32.00283425654493
79133,63,Male,BR,74,38.507299591649286
42268,19,Male,WZ,95,51.16584675735432
46098,65,Female,SV,12,15.68353974862998
16820,55,Male,UV,19,51.82779930896059
16850,20,Female,OJ,19,26.244348349618797
55116,53,Female,PS,70,20.1962120629198
51803,40,Male,LO,53,38.02686849502536
4743,39,Male,QV,49,55.612090706144045
44512,49,Female,TX,61,32.5266576145449
77706,22,Female,AK,65,6.34454514155408
40776,29,Female,ZQ,76,39.43776004448215
19487,55,Male,II,2,52.43117414975501
79971,62,Female,BR,94,11.264556510899176
58936,39,Male,XL,54,29.90256658577792
32314,58,Male,AZ,2,18.672839338765485
24352,58,Female,JG,1,9.972803973012958
36526,25,Female,NJ,78,56.74195776380724
84907,49,Female,AF,8,26.610003540203262
64190,26,Female,JO,53,5.195844240065372
99436,46,Male,XL,84,56.41043129808818
82017,34,Male,IU,52,15.329321704518197
53950,56,Male,XU,42,20.9764878178637
7605,47,Male,GM,44,32.83564420420816
63750,59,Male,WJ,56,22.09078478507289
69450,57,Male,CD,67,29.42391745656508
14815,45,Female,NS,10,18.358487457614917
19112,62,Female,BD,10,17.83330215715344
97365,59,Male,EN,95,31.935135746880704
98712,39,Male,SA,85,39.78069744470468
82743,24,Female,PN,9,37.99919359167032
69473,34,Female,QV,84,46.3699491730815
20273,36,Female,BB,41,14.58421078835259
31018,30,Female,KA,4,54.59972869140474
52515,39,Female,JU,48,7.2052632520688045
2762,28,Male,NH,96,41.22739184940115
91289,38,Male,II,12,27.045795882130417
23845,46,Male,SK,30,20.91454103910026
18382,56,Female,CI,22,5.415936604558987
46535,35,Male,IU,35,45.0722483946652
1382,48,Male,TZ,64,52.37679879238428
4085,34,Female,DZ,38,7.024590681454376
38002,37,Female,DD,90,51.75484892747156
20142,31,Female,NO,72,33.7408446511605
96660,21,Female,FM,13,14.56315833247236
91538,24,Male,MY,54,36.8383946622805
4416,52,Female,ES,64,52.640562215707206
8518,64,Female,HN,54,8.680474013108206
11248,29,Female,SA,87,9.666074909206031
48544,25,Male,KM,40,23.95230184697792
43162,23,Male,RA,59,26.409689672777265
12132,56,Male,EH,100,54.149703547037646
23221,65,Female,CB,84,29.09019603028253
76735,35,Male,LL,17,56.35956761065022
65876,28,Female,OU,13,47.34066174119744
51263,56,Male,KM,3,55.99556598083649
7019,23,Male,YQ,15,26.54554893284499
83678,31,Male,TC,55,12.735925850040267
11596,36,Female,QW,91,21.566433617103627
97532,37,Male,GE,23,2.713553016052597
90950,65,Male,OJ,93,2.497962036406474
30601,46,Female,HM,85,57.39853702931273
21317,36,Male,OK,23,43.66961355913228
68429,54,Male,JD,68,34.34879507335953
43637,62,Male,SJ,45,25.28200559710584
62357,46,Male,CY,4,47.79965270232495
71712,24,Female,TR,40,52.41245513753909
15402,65,Female,QO,25,14.415124184395498
44079,25,Female,LN,2,55.46567457193747
32124,51,Male,NL,22,31.835160139269178
72544,18,Female,QD,69,42.28312332581528
82158,34,Female,KD,3,16.44155407241765
97576,65,Female,MZ,78,44.1932257055032
11868,60,Female,RG,53,34.61402714387118
92179,33,Female,TC,4,50.05583842178984
37872,62,Male,BE,35,50.19700051936824
12954,32,Female,NQ,84,32.40002646238969
5457,30,Male,WX,70,30.9925204648906
90211,38,Female,AJ,56,2.933053168052876
52076,38,Female,WO,51,6.2859507048361305
16140,59,Female,XM,49,3.109011510249416
5282,41,Male,WL,55,48.98628664906858
90707,51,Female,GS,30,38.50446153282181
17911,63,Female,VR,51,26.850626614335656
65105,43,Female,SL,74,9.557151118635138
19412,62,Male,QP,100,40.19895344334444
71089,38,Female,HX,10,5.379695242105966
70861,42,Female,PN,75,52.96356181146839
14443,18,Male,IY,72,12.174513903134113
76657,52,Male,RH,49,18.810823863973116
96546,53,Female,YR,25,44.80757846672788
97093,20,Male,EH,100,53.50750923489049
79027,41,Female,CP,95,44.06876598477061
22216,50,Male,BS,35,49.273719667749255
43796,48,Female,PN,84,54.15275948949018
87116,24,Male,VL,51,36.00023191229293
67810,24,Male,GB,31,21.59559687452554
84647,54,Male,FE,79,14.536437813958685
55987,54,Female,EY,21,56.158362108109614
25006,31,Female,ZS,5,18.19834022955447
20683,39,Male,CX,53,31.44311590035889
16762,29,Female,GK,62,7.279007296320385
3892,37,Male,RA,15,11.336891696492192
14057,52,Male,JQ,64,28.51497122227666
97988,50,Male,GQ,62,30.19648303551029
6805,50,Female,IL,4,52.41869818484967
12395,25,Male,HJ,86,6.126932565577659
30190,52,Female,QG,55,52.37607902079445
85650,41,Female,GR,47,49.34463214691522
65720,50,Male,KP,11,23.67553038952066
92273,36,Male,QC,13,30.91032989317818
46020,57,Male,SE,78,31.95837516791689
69327,55,Male,AF,20,34.46498889766641
9208,47,Female,HU,37,33.336850472425674
54569,45,Male,UL,65,31.413189307718454
62866,65,Male,WL,70,50.723273938189024
24999,33,Male,ZW,28,54.6217368739807
71632,23,Female,KQ,68,56.81892772925679
70660,63,Male,OT,48,24.556678212362613
28213,51,Female,JK,72,3.0987928674716176
61046,32,Male,SL,40,59.91376439140814
93706,50,Male,EM,70,18.78941465744422
37029,21,Female,UX,32,1.029085742700206
25548,63,Female,NX,21,43.19145713900224
84283,58,Female,MC,82,46.68123120470159
80672,51,Female,EI,37,43.65123376351303
28999,41,Female,AP,85,30.264127584477283
89175,47,Male,WX,23,38.780109406526805
79152,35,Female,MT,72,42.74331158042994
50471,50,Male,BW,6,50.67423290237971
30329,34,Male,AM,86,26.19054651824042
15090,64,Female,MR,49,59.69557241335513
73846,49,Male,IL,12,8.888819224663463
64514,26,Male,XK,1,22.788040535061807
11290,18,Male,NZ,81,1.192566082927391
17119,51,Male,ZA,40,54.45305637048188
43413,30,Female,BI,88,46.74959712058095
90010,30,Male,AF,58,42.94962286810427
56588,30,Female,NV,52,2.127571673454123
6427,64,Male,XT,9,42.45318663540106
29665,61,Female,OG,90,49.385770872867326
81384,26,Female,RX,2,54.97663702859974
89436,64,Male,KK,97,48.04516096810612
95864,41,Female,AA,10,35.34026988986022
47031,28,Female,BZ,33,46.406393809540326
60707,29,Male,MS,27,36.26359348663159
38763,20,Male,FY,17,27.361147949221746
51049,33,Male,YM,19,4.662782551064382
35762,20,Female,CJ,38,33.55295977734027
33647,26,Male,WB,31,29.645507838342503
